Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,season
2008-09-03 15:00:00,1.5076,0.0822,242.065,6.1733,0.0,0.3167,19.3,15,2,3,9,3,2008,36,0,3
2008-09-03 16:00:00,0.3729,0.0879,242.8117,1.6067,0.0,0.15,2.9167,16,2,3,9,3,2008,36,0,3
2008-09-03 17:00:00,0.2522,0.1296,241.396,1.18,0.0,0.4667,0.6667,17,2,3,9,3,2008,36,0,3
2008-09-03 18:00:00,0.3512,0.1364,241.0383,1.6767,0.0,0.3333,1.4167,18,2,3,9,3,2008,36,0,3
2008-09-03 19:00:00,0.7764,0.2841,239.4028,3.5867,0.0,0.1333,1.3333,19,2,3,9,3,2008,36,0,3
2008-09-03 20:00:00,2.9144,0.2642,237.2702,12.42,7.5833,0.45,16.3167,20,2,3,9,3,2008,36,0,3
2008-09-03 21:00:00,1.8082,0.1478,238.2497,7.6467,8.4,0.3,1.3667,21,2,3,9,3,2008,36,0,3
2008-09-03 22:00:00,0.6034,0.1083,240.6403,2.5233,0.0,0.15,1.3333,22,2,3,9,3,2008,36,0,3
2008-09-03 23:00:00,0.3111,0.1382,242.747,1.4033,0.0,0.45,0.7167,23,2,3,9,3,2008,36,0,3
2008-09-04 00:00:00,0.2644,0.0824,241.9715,1.15,0.0,0.25,1.3,0,3,4,9,3,2008,36,0,3
2008-09-04 01:00:00,0.7377,0.0992,240.3608,3.1067,0.0,0.2,8.9,1,3,4,9,3,2008,36,0,3
2008-09-04 02:00:00,0.3641,0.0885,240.0158,1.6033,0.0,0.4667,2.9167,2,3,4,9,3,2008,36,0,3
2008-09-04 03:00:00,0.2923,0.1219,239.8578,1.33,0.0,0.15,1.3667,3,3,4,9,3,2008,36,0,3
2008-09-04 04:00:00,0.261,0.076,240.3333,1.15,0.0,0.3,1.3833,4,3,4,9,3,2008,36,0,3
2008-09-04 05:00:00,0.2481,0.1026,239.5855,1.08,0.0,0.4333,0.65,5,3,4,9,3,2008,36,0,3
2008-09-04 06:00:00,0.2668,0.0611,240.554,1.19,0.0,0.0333,1.3833,6,3,4,9,3,2008,36,0,3
2008-09-04 07:00:00,0.7753,0.1368,239.0647,3.3733,0.0,0.4167,1.2167,7,3,4,9,3,2008,36,0,3
2008-09-04 08:00:00,1.3856,0.1034,239.3022,5.7767,0.0,0.4333,18.95,8,3,4,9,3,2008,36,0,3
2008-09-04 09:00:00,1.3097,0.0643,238.803,5.43,0.0,0.0,18.8667,9,3,4,9,3,2008,36,0,3
2008-09-04 10:00:00,1.1338,0.0727,237.9218,4.76,0.0,0.4333,14.75,10,3,4,9,3,2008,36,0,3
2008-09-04 11:00:00,1.2304,0.117,238.3312,5.19,0.0,0.45,16.3667,11,3,4,9,3,2008,36,0,3
2008-09-04 12:00:00,1.2798,0.0568,237.2757,5.3733,0.0,0.0,17.9667,12,3,4,9,3,2008,36,0,3
2008-09-04 13:00:00,1.405,0.1475,238.9393,5.8533,0.0,0.45,18.8667,13,3,4,9,3,2008,36,0,3
2008-09-04 14:00:00,0.7649,0.1011,239.5965,3.43,0.0,0.3833,5.7167,14,3,4,9,3,2008,36,0,3
2008-09-04 15:00:00,0.4405,0.0735,237.8322,2.18,0.0,0.0667,1.3667,15,3,4,9,3,2008,36,0,3
2008-09-04 16:00:00,0.4019,0.0993,236.155,1.8633,0.0,0.4333,1.3667,16,3,4,9,3,2008,36,0,3
2008-09-04 17:00:00,0.2299,0.0817,236.74,1.0233,0.0,0.2667,0.65,17,3,4,9,3,2008,36,0,3
2008-09-04 18:00:00,0.2634,0.0685,237.2722,1.15,0.0,0.1833,1.3833,18,3,4,9,3,2008,36,0,3
2008-09-04 19:00:00,1.4519,0.2224,235.8428,6.3333,15.15,0.45,0.6333,19,3,4,9,3,2008,36,0,3
2008-09-04 20:00:00,1.4658,0.2087,234.3167,6.87,5.6667,0.15,1.5333,20,3,4,9,3,2008,36,0,3
2008-09-04 21:00:00,2.8132,0.1064,235.5837,11.98,7.5667,0.2833,17.2667,21,3,4,9,3,2008,36,0,3
2008-09-04 22:00:00,1.1868,0.1385,239.5093,4.99,8.6833,0.45,0.65,22,3,4,9,3,2008,36,0,3
2008-09-04 23:00:00,0.3386,0.101,242.7588,1.5267,0.0167,0.05,1.35,23,3,4,9,3,2008,36,0,3
2008-09-05 00:00:00,0.2709,0.1012,241.4128,1.18,0.0,0.4,1.3,0,4,5,9,3,2008,36,0,3
2008-09-05 01:00:00,0.2687,0.1007,240.7395,1.2067,0.0,0.45,1.3333,1,4,5,9,3,2008,36,0,3
2008-09-05 02:00:00,0.1986,0.0524,240.5363,0.8367,0.0,0.0,0.65,2,4,5,9,3,2008,36,0,3
2008-09-05 03:00:00,0.2848,0.1203,240.635,1.3033,0.0,0.4667,1.3167,3,4,5,9,3,2008,36,0,3
2008-09-05 04:00:00,0.2852,0.1173,240.6275,1.2767,0.0,0.45,1.3333,4,4,5,9,3,2008,36,0,3
2008-09-05 05:00:00,0.2063,0.0598,239.0,0.8767,0.0,0.0,0.65,5,4,5,9,3,2008,36,0,3
2008-09-05 06:00:00,1.13,0.0794,236.8672,4.78,0.0,0.45,10.7833,6,4,5,9,3,2008,36,0,3
2008-09-05 07:00:00,2.4707,0.1288,237.0758,10.48,0.0,0.4,19.3667,7,4,5,9,3,2008,36,0,3
2008-09-05 08:00:00,1.3082,0.0688,240.5095,5.39,0.0,0.0333,18.3667,8,4,5,9,3,2008,36,0,3
2008-09-05 09:00:00,1.3401,0.1282,239.4628,5.57,0.0,0.45,18.85,9,4,5,9,3,2008,36,0,3
2008-09-05 10:00:00,0.7798,0.1092,238.9292,3.3733,0.0,0.2833,9.8833,10,4,5,9,3,2008,36,0,3
2008-09-05 11:00:00,0.2393,0.0755,238.474,1.0833,0.0,0.1667,1.3333,11,4,5,9,3,2008,36,0,3
2008-09-05 12:00:00,0.2178,0.0987,240.0792,1.0467,0.0,0.45,0.65,12,4,5,9,3,2008,36,0,3
2008-09-05 13:00:00,0.2417,0.078,239.9572,1.0667,0.0,0.15,1.3333,13,4,5,9,3,2008,36,0,3
2008-09-05 14:00:00,0.2788,0.1284,240.596,1.3067,0.0,0.3,1.3833,14,4,5,9,3,2008,36,0,3
2008-09-05 15:00:00,0.2371,0.1228,241.01,1.0667,0.0,0.4667,0.65,15,4,5,9,3,2008,36,0,3
2008-09-05 16:00:00,0.236,0.0668,238.5272,1.0467,0.0,0.0,1.35,16,4,5,9,3,2008,36,0,3
2008-09-05 17:00:00,0.2591,0.0979,238.4872,1.1433,0.0,0.45,1.35,17,4,5,9,3,2008,36,0,3
2008-09-05 18:00:00,0.2286,0.1075,239.5122,1.02,0.0,0.45,0.65,18,4,5,9,3,2008,36,0,3
2008-09-05 19:00:00,1.4015,0.1128,238.5553,5.9533,6.3167,0.0,12.25,19,4,5,9,3,2008,36,0,3
2008-09-05 20:00:00,1.2952,0.1399,237.0618,5.49,0.0,0.45,7.5667,20,4,5,9,3,2008,36,0,3
2008-09-05 21:00:00,0.7189,0.1283,239.316,3.07,0.0,0.4667,0.65,21,4,5,9,3,2008,36,0,3
2008-09-05 22:00:00,0.3766,0.1116,240.8373,1.6667,0.0,0.0,1.3833,22,4,5,9,3,2008,36,0,3
2008-09-05 23:00:00,0.2904,0.1197,241.9652,1.3,0.0,0.45,1.3333,23,4,5,9,3,2008,36,0,3
2008-09-06 00:00:00,0.265,0.0948,240.599,1.16,0.0,0.4,1.3,0,5,6,9,3,2008,36,1,3
2008-09-06 01:00:00,0.2119,0.0726,239.7843,0.9167,0.0,0.05,0.65,1,5,6,9,3,2008,36,1,3
2008-09-06 02:00:00,0.2768,0.1111,240.1107,1.21,0.0,0.4667,1.3667,2,5,6,9,3,2008,36,1,3
2008-09-06 03:00:00,0.706,0.0801,239.656,2.9733,0.0,0.2667,8.8,3,5,6,9,3,2008,36,1,3
2008-09-06 04:00:00,0.5025,0.0744,239.9658,2.13,0.0,0.1833,5.5,4,5,6,9,3,2008,36,1,3
2008-09-06 05:00:00,0.2641,0.0974,240.5243,1.1767,0.0,0.4667,1.3667,5,5,6,9,3,2008,36,1,3
2008-09-06 06:00:00,0.3285,0.0748,238.8935,1.4133,0.0,0.1167,2.1,6,5,6,9,3,2008,36,1,3
2008-09-06 07:00:00,2.0993,0.1273,236.9682,9.0133,0.0,0.3333,19.2167,7,5,6,9,3,2008,36,1,3
2008-09-06 08:00:00,1.7373,0.101,240.7602,7.1767,0.0,6.7167,18.4,8,5,6,9,3,2008,36,1,3
2008-09-06 09:00:00,1.2192,0.0858,241.278,5.0967,0.0667,0.2833,16.6667,9,5,6,9,3,2008,36,1,3
2008-09-06 10:00:00,2.5619,0.2241,239.0235,10.9833,8.3,29.2333,1.5333,10,5,6,9,3,2008,36,1,3
2008-09-06 11:00:00,2.5287,0.2843,236.358,11.0867,8.6833,22.2667,1.35,11,5,6,9,3,2008,36,1,3
2008-09-06 12:00:00,0.3723,0.2178,240.091,1.8133,0.0,0.75,1.4,12,5,6,9,3,2008,36,1,3
2008-09-06 13:00:00,1.6587,0.2952,239.7518,7.0833,0.1,8.0667,12.2167,13,5,6,9,3,2008,36,1,3
2008-09-06 14:00:00,1.3926,0.2582,239.0148,6.0867,5.8167,8.7667,1.3833,14,5,6,9,3,2008,36,1,3
2008-09-06 15:00:00,2.2115,0.2698,238.4283,9.5267,7.7,10.9833,12.05,15,5,6,9,3,2008,36,1,3
2008-09-06 16:00:00,1.965,0.1682,238.7998,8.2667,0.0,11.5,17.2,16,5,6,9,3,2008,36,1,3
2008-09-06 17:00:00,0.5992,0.1439,241.0582,2.69,0.0,4.7833,1.4333,17,5,6,9,3,2008,36,1,3
2008-09-06 18:00:00,1.3012,0.1935,239.8002,5.6033,6.95,1.0167,8.0667,18,5,6,9,3,2008,36,1,3
2008-09-06 19:00:00,2.5024,0.3605,237.3153,10.8433,11.5167,0.4167,17.8833,19,5,6,9,3,2008,36,1,3
2008-09-06 20:00:00,1.8154,0.1557,237.2832,7.6333,0.0,0.0167,19.5667,20,5,6,9,3,2008,36,1,3
2008-09-06 21:00:00,1.453,0.174,236.8738,6.11,0.0,0.4333,18.3667,21,5,6,9,3,2008,36,1,3
2008-09-06 22:00:00,1.472,0.1885,240.297,6.0967,0.0,0.4167,18.55,22,5,6,9,3,2008,36,1,3
2008-09-06 23:00:00,1.5805,0.1185,241.5197,6.4967,0.0,0.4,16.9667,23,5,6,9,3,2008,36,1,3
2008-09-07 00:00:00,0.4956,0.1045,240.0808,2.0667,0.0,0.0,1.4333,0,6,7,9,3,2008,36,1,3
2008-09-07 01:00:00,0.3477,0.1168,240.4587,1.51,0.0,0.4,1.4,1,6,7,9,3,2008,36,1,3
2008-09-07 02:00:00,0.3059,0.1278,240.5298,1.35,0.0,0.4,1.35,2,6,7,9,3,2008,36,1,3
2008-09-07 03:00:00,0.2997,0.1151,241.2023,1.3367,0.0,0.3667,1.3833,3,6,7,9,3,2008,36,1,3
2008-09-07 04:00:00,0.2891,0.1057,241.9575,1.2367,0.0,0.0333,1.3833,4,6,7,9,3,2008,36,1,3
2008-09-07 05:00:00,0.2647,0.1245,242.134,1.17,0.0,0.3833,0.6667,5,6,7,9,3,2008,36,1,3
2008-09-07 06:00:00,0.2878,0.1052,241.2418,1.2533,0.0,0.4,1.4,6,6,7,9,3,2008,36,1,3
2008-09-07 07:00:00,0.2841,0.0967,241.4047,1.22,0.0,0.2,1.4167,7,6,7,9,3,2008,36,1,3
2008-09-07 08:00:00,0.5449,0.1517,241.9377,2.48,0.0,0.1833,1.35,8,6,7,9,3,2008,36,1,3
2008-09-07 09:00:00,1.1453,0.1006,240.0393,4.7567,0.0,0.3833,14.8,9,6,7,9,3,2008,36,1,3
2008-09-07 10:00:00,0.466,0.1265,241.1898,2.1767,0.0,0.3833,1.2667,10,6,7,9,3,2008,36,1,3
2008-09-07 11:00:00,0.3678,0.0721,241.201,1.5933,0.0,0.0,1.35,11,6,7,9,3,2008,36,1,3
2008-09-07 12:00:00,1.4873,0.2075,241.378,6.28,2.6167,0.3833,12.8333,12,6,7,9,3,2008,36,1,3
2008-09-07 13:00:00,1.2415,0.1672,241.0657,6.1167,13.05,0.3833,3.85,13,6,7,9,3,2008,36,1,3
2008-09-07 14:00:00,1.0262,0.1128,240.3275,4.4667,7.8667,0.2333,0.65,14,6,7,9,3,2008,36,1,3
2008-09-07 15:00:00,1.7499,0.123,239.902,7.3867,6.9833,6.45,8.25,15,6,7,9,3,2008,36,1,3
2008-09-07 16:00:00,2.9643,0.1628,238.465,12.9433,13.7333,15.9,14.6833,16,6,7,9,3,2008,36,1,3
2008-09-07 17:00:00,0.5566,0.1009,240.7037,2.3733,0.0,0.4,1.4167,17,6,7,9,3,2008,36,1,3
2008-09-07 18:00:00,0.5375,0.0958,240.9517,2.39,0.0,0.3,0.65,18,6,7,9,3,2008,36,1,3
2008-09-07 19:00:00,1.4088,0.1701,239.4945,5.9533,0.0,0.1,12.0,19,6,7,9,3,2008,36,1,3
2008-09-07 20:00:00,2.3802,0.1651,235.4723,10.2633,6.8833,0.3833,2.2833,20,6,7,9,3,2008,36,1,3
2008-09-07 21:00:00,2.4063,0.0684,236.4218,10.3733,7.3,0.3833,4.1667,21,6,7,9,3,2008,36,1,3
2008-09-07 22:00:00,1.3818,0.0978,241.7792,5.8467,1.7667,0.1667,8.1667,22,6,7,9,3,2008,36,1,3
2008-09-07 23:00:00,0.3127,0.122,244.7897,1.3967,0.0,0.2333,1.45,23,6,7,9,3,2008,36,1,3
2008-09-08 00:00:00,0.311,0.1258,244.9482,1.3933,0.0,0.3833,1.35,0,0,8,9,3,2008,37,0,3
2008-09-08 01:00:00,0.2983,0.1161,243.5472,1.35,0.0,0.3833,1.3833,1,0,8,9,3,2008,37,0,3
2008-09-08 02:00:00,0.2574,0.0716,243.745,1.1033,0.0,0.0,1.45,2,0,8,9,3,2008,37,0,3
2008-09-08 03:00:00,0.2909,0.1229,243.4038,1.2967,0.0,0.3833,1.3333,3,0,8,9,3,2008,37,0,3
2008-09-08 04:00:00,0.2816,0.1112,242.9025,1.2533,0.0,0.3833,1.3333,4,0,8,9,3,2008,37,0,3
2008-09-08 05:00:00,0.2718,0.0935,242.0705,1.2167,0.0,0.1833,1.35,5,0,8,9,3,2008,37,0,3
2008-09-08 06:00:00,1.8047,0.0785,239.4995,7.76,0.0,0.2,14.2833,6,0,8,9,3,2008,37,0,3
2008-09-08 07:00:00,1.8353,0.101,239.0042,7.65,0.0,0.3833,19.7833,7,0,8,9,3,2008,37,0,3
2008-09-08 08:00:00,1.3485,0.1053,240.6578,5.5633,0.0,0.3667,19.1167,8,0,8,9,3,2008,37,0,3
2008-09-08 09:00:00,1.2951,0.0505,239.3428,5.36,0.0,0.0,18.8833,9,0,8,9,3,2008,37,0,3
2008-09-08 10:00:00,1.3153,0.0834,238.0462,5.4933,0.0,0.3833,18.75,10,0,8,9,3,2008,37,0,3
2008-09-08 11:00:00,1.3125,0.0797,238.246,5.47,0.0,0.3833,18.7333,11,0,8,9,3,2008,37,0,3
2008-09-08 12:00:00,0.9296,0.0631,239.5225,3.8733,0.0,0.0,12.55,12,0,8,9,3,2008,37,0,3
2008-09-08 13:00:00,0.2776,0.1084,240.9045,1.2233,0.0,0.3833,1.35,13,0,8,9,3,2008,37,0,3
2008-09-08 14:00:00,0.2686,0.0963,240.72,1.1967,0.0,0.3833,1.3667,14,0,8,9,3,2008,37,0,3
2008-09-08 15:00:00,0.2686,0.1003,243.2328,1.1867,0.0,0.2,1.3167,15,0,8,9,3,2008,37,0,3
2008-09-08 16:00:00,0.2569,0.0817,242.8258,1.1133,0.0,0.1833,1.35,16,0,8,9,3,2008,37,0,3
2008-09-08 17:00:00,0.2861,0.1189,242.1768,1.2667,0.0,0.3833,1.35,17,0,8,9,3,2008,37,0,3
2008-09-08 18:00:00,0.2896,0.1166,241.1918,1.2933,0.0,0.3833,1.4167,18,0,8,9,3,2008,37,0,3
2008-09-08 19:00:00,0.3712,0.1611,242.3663,1.7,0.0,0.0,1.3833,19,0,8,9,3,2008,37,0,3
2008-09-08 20:00:00,2.4272,0.1581,238.9282,10.2833,0.0,7.3667,15.3,20,0,8,9,3,2008,37,0,3
2008-09-08 21:00:00,3.0366,0.1797,237.6107,12.93,0.0,19.5,1.4167,21,0,8,9,3,2008,37,0,3
2008-09-08 22:00:00,2.0529,0.1978,241.9672,8.63,7.3833,5.2,1.3833,22,0,8,9,3,2008,37,0,3
2008-09-08 23:00:00,0.6717,0.1548,246.3035,2.8733,5.0667,0.8,1.3833,23,0,8,9,3,2008,37,0,3
2008-09-09 00:00:00,0.9536,0.1014,241.1852,3.9867,3.9333,0.5833,8.5,0,1,9,9,3,2008,37,0,3
2008-09-09 01:00:00,0.5699,0.0991,239.6625,2.45,0.0,0.5667,6.0833,1,1,9,9,3,2008,37,0,3
2008-09-09 02:00:00,0.2673,0.075,239.4373,1.1767,0.0,0.1833,1.3667,2,1,9,9,3,2008,37,0,3
2008-09-09 03:00:00,0.2899,0.1038,239.5227,1.3067,0.0,0.5333,1.3833,3,1,9,9,3,2008,37,0,3
2008-09-09 04:00:00,0.2515,0.0982,239.2283,1.1333,0.0,0.5667,0.65,4,1,9,9,3,2008,37,0,3
2008-09-09 05:00:00,0.2853,0.1018,239.6375,1.2833,0.0,0.3667,1.4,5,1,9,9,3,2008,37,0,3
2008-09-09 06:00:00,0.6405,0.0659,239.771,2.73,0.0,0.0833,4.1833,6,1,9,9,3,2008,37,0,3
2008-09-09 07:00:00,2.3098,0.1081,237.3067,9.75,0.0,0.4,19.4,7,1,9,9,3,2008,37,0,3
2008-09-09 08:00:00,1.323,0.1096,237.1798,5.53,0.0,0.3667,18.6,8,1,9,9,3,2008,37,0,3
2008-09-09 09:00:00,2.0601,0.2706,236.4162,8.8,0.0,0.0,17.75,9,1,9,9,3,2008,37,0,3
2008-09-09 10:00:00,1.197,0.2604,238.3365,5.2767,0.0,0.3833,5.0167,10,1,9,9,3,2008,37,0,3
2008-09-09 11:00:00,0.7142,0.1973,238.3367,3.2333,0.0,0.3833,1.3167,11,1,9,9,3,2008,37,0,3
2008-09-09 12:00:00,1.1236,0.2621,238.6292,4.9967,0.0,0.1667,1.3167,12,1,9,9,3,2008,37,0,3
2008-09-09 13:00:00,1.2729,0.0891,238.1255,5.3667,0.0,0.2167,17.4167,13,1,9,9,3,2008,37,0,3
2008-09-09 14:00:00,0.3755,0.1218,239.9265,1.6933,0.0,0.4,2.15,14,1,9,9,3,2008,37,0,3
2008-09-09 15:00:00,0.3213,0.1155,241.7907,1.4633,0.0,0.3667,1.4167,15,1,9,9,3,2008,37,0,3
2008-09-09 16:00:00,0.2895,0.0728,240.7907,1.3,0.0,0.0167,1.4,16,1,9,9,3,2008,37,0,3
2008-09-09 17:00:00,0.3441,0.0984,240.9128,1.5367,0.0,0.4167,1.3333,17,1,9,9,3,2008,37,0,3
2008-09-09 18:00:00,0.2946,0.1123,241.241,1.3167,0.0,0.3833,1.3833,18,1,9,9,3,2008,37,0,3
2008-09-09 19:00:00,0.813,0.1595,240.643,3.59,0.0,0.0,1.3833,19,1,9,9,3,2008,37,0,3
2008-09-09 20:00:00,0.9425,0.134,239.2058,3.9867,0.0,0.3833,1.5667,20,1,9,9,3,2008,37,0,3
2008-09-09 21:00:00,1.5914,0.0661,239.9915,6.63,0.0,0.3833,11.5667,21,1,9,9,3,2008,37,0,3
2008-09-09 22:00:00,0.7345,0.0839,243.1403,3.0433,0.0,0.2333,0.8333,22,1,9,9,3,2008,37,0,3
2008-09-09 23:00:00,0.3594,0.1044,244.3427,1.5667,0.0,0.1667,1.3833,23,1,9,9,3,2008,37,0,3
2008-09-10 00:00:00,0.3648,0.0949,239.5957,1.61,0.0,0.3833,1.3833,0,2,10,9,3,2008,37,0,3
2008-09-10 01:00:00,0.2661,0.0888,238.8283,1.19,0.0,0.4,1.3667,1,2,10,9,3,2008,37,0,3
2008-09-10 02:00:00,0.2609,0.0839,239.0477,1.1767,0.0,0.0,1.4,2,2,10,9,3,2008,37,0,3
2008-09-10 03:00:00,0.2816,0.11,238.7585,1.2767,0.0,0.3833,1.3667,3,2,10,9,3,2008,37,0,3
2008-09-10 04:00:00,0.2753,0.0998,238.4798,1.1967,0.0,0.3833,1.35,4,2,10,9,3,2008,37,0,3
2008-09-10 05:00:00,0.2615,0.075,238.1548,1.14,0.0,0.1833,1.4,5,2,10,9,3,2008,37,0,3
2008-09-10 06:00:00,0.5988,0.0803,238.4877,2.54,0.0,0.2,6.6,6,2,10,9,3,2008,37,0,3
2008-09-10 07:00:00,2.2822,0.1351,237.1733,9.7967,0.0,0.3833,18.65,7,2,10,9,3,2008,37,0,3
2008-09-10 08:00:00,2.0248,0.1163,238.2647,8.4867,7.5667,0.3833,19.65,8,2,10,9,3,2008,37,0,3
2008-09-10 09:00:00,1.8791,0.0826,238.9682,7.9167,6.1333,0.0,18.8833,9,2,10,9,3,2008,37,0,3
2008-09-10 10:00:00,1.7242,0.1276,237.828,7.31,3.1167,0.4,18.65,10,2,10,9,3,2008,37,0,3
2008-09-10 11:00:00,1.5514,0.1174,237.2917,6.56,0.0,0.3833,18.6333,11,2,10,9,3,2008,37,0,3
2008-09-10 12:00:00,1.6319,0.1555,237.3433,6.96,0.0,0.15,18.6167,12,2,10,9,3,2008,37,0,3
2008-09-10 13:00:00,1.0633,0.0756,237.8682,4.4633,0.0,0.2333,14.7,13,2,10,9,3,2008,37,0,3
2008-09-10 14:00:00,0.487,0.1414,239.5037,2.22,0.0,0.4,1.3333,14,2,10,9,3,2008,37,0,3
2008-09-10 15:00:00,0.2867,0.1268,241.7868,1.3067,0.0,0.3833,1.35,15,2,10,9,3,2008,37,0,3
2008-09-10 16:00:00,0.2746,0.1136,241.856,1.2833,0.0,0.0,1.4167,16,2,10,9,3,2008,37,0,3
2008-09-10 17:00:00,0.3088,0.1579,242.0585,1.4633,0.0,0.4167,1.4,17,2,10,9,3,2008,37,0,3
2008-09-10 18:00:00,0.3185,0.1283,241.9663,1.4533,0.0,0.3833,1.3667,18,2,10,9,3,2008,37,0,3
2008-09-10 19:00:00,0.4048,0.1145,241.7018,1.7833,0.0,0.15,1.3667,19,2,10,9,3,2008,37,0,3
2008-09-10 20:00:00,0.8129,0.1318,241.4535,3.3767,0.0,0.2667,2.15,20,2,10,9,3,2008,37,0,3
2008-09-10 21:00:00,2.218,0.1955,238.7065,9.38,0.0,0.4,8.25,21,2,10,9,3,2008,37,0,3
2008-09-10 22:00:00,1.7659,0.1316,241.028,7.3533,0.0,0.3833,8.6833,22,2,10,9,3,2008,37,0,3
2008-09-10 23:00:00,0.3069,0.0898,241.383,1.3367,0.0,0.0,1.3833,23,2,10,9,3,2008,37,0,3
2008-09-11 00:00:00,0.2901,0.1016,240.4657,1.32,0.0,0.4,1.4,0,3,11,9,3,2008,37,0,3
2008-09-11 01:00:00,0.2731,0.1004,239.051,1.2233,0.0,0.4,1.4167,1,3,11,9,3,2008,37,0,3
2008-09-11 02:00:00,0.2612,0.0826,238.2768,1.1733,0.0,0.1667,1.4167,2,3,11,9,3,2008,37,0,3
2008-09-11 03:00:00,0.2875,0.1176,239.0862,1.3333,0.0,0.2167,1.4333,3,3,11,9,3,2008,37,0,3
2008-09-11 04:00:00,0.2836,0.103,238.9737,1.23,0.0,0.4,1.4167,4,3,11,9,3,2008,37,0,3
2008-09-11 05:00:00,0.2789,0.1013,238.1417,1.2733,0.0,0.3833,1.4,5,3,11,9,3,2008,37,0,3
2008-09-11 06:00:00,0.6822,0.0642,239.0778,2.9533,0.0,0.0,3.6833,6,3,11,9,3,2008,37,0,3
2008-09-11 07:00:00,1.8146,0.1183,239.3525,7.5633,0.0,0.4,19.7833,7,3,11,9,3,2008,37,0,3
2008-09-11 08:00:00,1.4208,0.1938,239.4722,5.9467,0.0,0.3833,19.0333,8,3,11,9,3,2008,37,0,3
2008-09-11 09:00:00,1.2413,0.2685,238.3635,5.3,0.0,0.1833,15.8333,9,3,11,9,3,2008,37,0,3
2008-09-11 10:00:00,1.4188,0.2831,237.562,6.0233,0.0,0.2167,18.7167,10,3,11,9,3,2008,37,0,3
2008-09-11 11:00:00,0.5162,0.2077,237.48,2.5367,0.0,0.4,2.4667,11,3,11,9,3,2008,37,0,3
2008-09-11 12:00:00,0.2968,0.1296,238.4892,1.3867,0.0,0.4167,1.3667,12,3,11,9,3,2008,37,0,3
2008-09-11 13:00:00,0.7636,0.172,238.3823,3.3933,5.8833,0.0,1.95,13,3,11,9,3,2008,37,0,3
2008-09-11 14:00:00,1.0292,0.1629,238.4023,4.39,2.4333,0.4167,10.9333,14,3,11,9,3,2008,37,0,3
2008-09-11 15:00:00,0.7939,0.1132,238.3125,3.45,8.4333,0.4,1.45,15,3,11,9,3,2008,37,0,3
2008-09-11 16:00:00,0.2674,0.0832,238.5528,1.1733,0.0,0.1833,1.4,16,3,11,9,3,2008,37,0,3
2008-09-11 17:00:00,0.2844,0.1075,239.8547,1.27,0.0,0.2333,1.45,17,3,11,9,3,2008,37,0,3
2008-09-11 18:00:00,0.3096,0.1177,239.6052,1.3867,0.0,0.4167,1.4333,18,3,11,9,3,2008,37,0,3
2008-09-11 19:00:00,0.7558,0.1969,239.3068,3.3067,0.0,0.4,1.4333,19,3,11,9,3,2008,37,0,3
2008-09-11 20:00:00,1.7766,0.0566,238.5288,7.4033,0.0,0.0,13.7333,20,3,11,9,3,2008,37,0,3
2008-09-11 21:00:00,1.3317,0.0748,239.1798,5.5333,0.0,0.4,1.4333,21,3,11,9,3,2008,37,0,3
2008-09-11 22:00:00,0.4964,0.1555,241.7488,2.17,0.0,0.4,1.3833,22,3,11,9,3,2008,37,0,3
2008-09-11 23:00:00,0.2716,0.0888,242.729,1.1867,0.0,0.1333,1.4333,23,3,11,9,3,2008,37,0,3
2008-09-12 00:00:00,0.4493,0.0963,241.4908,1.9667,0.0,0.2833,4.4,0,4,12,9,3,2008,37,0,3
2008-09-12 01:00:00,0.6873,0.1028,239.9175,2.9233,0.0,0.4,8.2167,1,4,12,9,3,2008,37,0,3
2008-09-12 02:00:00,0.3011,0.1362,240.4495,1.39,0.0,0.3667,1.45,2,4,12,9,3,2008,37,0,3
2008-09-12 03:00:00,0.2613,0.0826,241.0043,1.13,0.0,0.0167,1.4333,3,4,12,9,3,2008,37,0,3
2008-09-12 04:00:00,0.2792,0.1014,240.7162,1.2067,0.0,0.4,1.4,4,4,12,9,3,2008,37,0,3
2008-09-12 05:00:00,0.2803,0.1057,239.4823,1.28,0.0,0.4,1.4167,5,4,12,9,3,2008,37,0,3
2008-09-12 06:00:00,0.7676,0.0724,239.8065,3.5867,0.0,0.05,3.8333,6,4,12,9,3,2008,37,0,3
2008-09-12 07:00:00,2.023,0.124,237.2578,8.53,0.0,0.35,19.5333,7,4,12,9,3,2008,37,0,3
2008-09-12 08:00:00,1.7451,0.113,236.5227,7.37,7.1,0.3833,18.6,8,4,12,9,3,2008,37,0,3
2008-09-12 09:00:00,2.1396,0.1218,238.1052,9.2,8.7333,0.2833,18.7333,9,4,12,9,3,2008,37,0,3
2008-09-12 10:00:00,1.4755,0.097,240.1093,6.23,0.0,0.1167,19.0333,10,4,12,9,3,2008,37,0,3
2008-09-12 11:00:00,0.8395,0.2252,240.3725,3.79,0.0,0.3833,3.4333,11,4,12,9,3,2008,37,0,3
2008-09-12 12:00:00,0.5445,0.2216,240.6713,2.51,0.0,0.4,1.4,12,4,12,9,3,2008,37,0,3
2008-09-12 13:00:00,0.2508,0.0751,240.3608,1.1033,0.0,0.0,1.35,13,4,12,9,3,2008,37,0,3
